Partido,Nivel de Gobierno,Profesion Clasificada,N Candidatos,Total Candidatos del Nivel,% del total
Juntos por el Perú,GENERAL,FISIOTERAPIA Y TERAPIA FISICA,1,1970,0.05
Juntos por el Perú,GENERAL,IDIOMAS,1,1970,0.05
Juntos por el Perú,GENERAL,LENGUA Y LITERATURA,1,1970,0.05
Juntos por el Perú,GENERAL,QUIMICA,1,1970,0.05
Juntos por el Perú,GENERAL,TRABAJO SOCIAL,1,1970,0.05
Juntos por el Perú,MUNICIPAL DISTRITAL,EDUCACION,93,1313,7.08
Juntos por el Perú,MUNICIPAL DISTRITAL,INGENIERIA,59,1313,4.49
Juntos por el Perú,MUNICIPAL DISTRITAL,DERECHO,49,1313,3.73
Juntos por el Perú,MUNICIPAL DISTRITAL,ADMINISTRACION,30,1313,2.28
Juntos por el Perú,MUNICIPAL DISTRITAL,CONTABILIDAD,24,1313,1.83
Juntos por el Perú,MUNICIPAL DISTRITAL,ENFERMERIA,13,1313,0.99
Juntos por el Perú,MUNICIPAL DISTRITAL,ECONOMIA,11,1313,0.84
Juntos por el Perú,MUNICIPAL DISTRITAL,PSICOLOGIA,10,1313,0.76
Juntos por el Perú,MUNICIPAL DISTRITAL,AGROPECUARIA,8,1313,0.61
Juntos por el Perú,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,8,1313,0.61
Juntos por el Perú,MUNICIPAL DISTRITAL,ARQUITECTURA,6,1313,0.46
Juntos por el Perú,MUNICIPAL DISTRITAL,SOCIOLOGIA,6,1313,0.46
Juntos por el Perú,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,5,1313,0.38
Juntos por el Perú,MUNICIPAL DISTRITAL,NUTRICION Y DIETETICA,3,1313,0.23
Juntos por el Perú,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,3,1313,0.23
Juntos por el Perú,MUNICIPAL DISTRITAL,ARQUEOLOGIA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,BIOLOGIA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,CIENCIAS SOCIALES,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,FARMACIA Y BIOQUIMICA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,HISTORIA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,INSTRUCTOR DEPORTIVO,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,MATEMATICA Y ESTADISTICA,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,POLICIA O MILITAR,2,1313,0.15
Juntos por el Perú,MUNICIPAL DISTRITAL,ANTROPOLOGIA,1,1313,0.08
Juntos por el Perú,MUNICIPAL DISTRITAL,CONSTRUCCION CIVIL,1,1313,0.08
Juntos por el Perú,MUNICIPAL DISTRITAL,FISIOTERAPIA Y TERAPIA FISICA,1,1313,0.08
Juntos por el Perú,MUNICIPAL DISTRITAL,IDIOMAS,1,1313,0.08
Juntos por el Perú,MUNICIPAL PROVINCIAL,EDUCACION,113,486,23.25
Juntos por el Perú,MUNICIPAL PROVINCIAL,INGENIERIA,38,486,7.82
Juntos por el Perú,MUNICIPAL PROVINCIAL,DERECHO,27,486,5.56
Juntos por el Perú,MUNICIPAL PROVINCIAL,ADMINISTRACION,19,486,3.91
Juntos por el Perú,MUNICIPAL PROVINCIAL,CONTABILIDAD,15,486,3.09
Juntos por el Perú,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,9,486,1.85
Juntos por el Perú,MUNICIPAL PROVINCIAL,PSICOLOGIA,9,486,1.85
Juntos por el Perú,MUNICIPAL PROVINCIAL,ECONOMIA,6,486,1.23
Juntos por el Perú,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,5,486,1.03
Juntos por el Perú,MUNICIPAL PROVINCIAL,SOCIOLOGIA,4,486,0.82
Juntos por el Perú,MUNICIPAL PROVINCIAL,TECNOLOGIA MEDICA,4,486,0.82
Juntos por el Perú,MUNICIPAL PROVINCIAL,TURISMO Y HOTELERIA,4,486,0.82
Juntos por el Perú,MUNICIPAL PROVINCIAL,ARQUITECTURA,3,486,0.62
Juntos por el Perú,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,3,486,0.62
Juntos por el Perú,MUNICIPAL PROVINCIAL,ENFERMERIA,3,486,0.62
Juntos por el Perú,MUNICIPAL PROVINCIAL,OBSTETRICIA,3,486,0.62
Juntos por el Perú,MUNICIPAL PROVINCIAL,ARQUEOLOGIA,2,486,0.41
Juntos por el Perú,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,2,486,0.41
Juntos por el Perú,MUNICIPAL PROVINCIAL,NUTRICION Y DIETETICA,2,486,0.41
Juntos por el Perú,MUNICIPAL PROVINCIAL,AGROPECUARIA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,BIOLOGIA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,CIENCIAS FORESTALES Y AMBIENTALES,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,INSTRUCTOR DEPORTIVO,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,LENGUA Y LITERATURA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,MATEMATICA Y ESTADISTICA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,MEDICINA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,MEDICO CIRUJANO,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,ODONTOLOGIA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,QUIMICA,1,486,0.21
Juntos por el Perú,MUNICIPAL PROVINCIAL,TRABAJO SOCIAL,1,486,0.21
Juntos por el Perú,REGIONAL,EDUCACION,15,171,8.77
Juntos por el Perú,REGIONAL,INGENIERIA,12,171,7.02
Juntos por el Perú,REGIONAL,ADMINISTRACION,9,171,5.26
Juntos por el Perú,REGIONAL,ENFERMERIA,7,171,4.09
Juntos por el Perú,REGIONAL,DERECHO,6,171,3.51
Juntos por el Perú,REGIONAL,CONTABILIDAD,4,171,2.34
Juntos por el Perú,REGIONAL,SOCIOLOGIA,4,171,2.34
Juntos por el Perú,REGIONAL,CIENCIAS POLITICAS,3,171,1.75
Juntos por el Perú,REGIONAL,AGROPECUARIA,2,171,1.17
Juntos por el Perú,REGIONAL,ECONOMIA,2,171,1.17
Juntos por el Perú,REGIONAL,MEDICO CIRUJANO,2,171,1.17
Juntos por el Perú,REGIONAL,ODONTOLOGIA,2,171,1.17
Juntos por el Perú,REGIONAL,ANTROPOLOGIA,1,171,0.58
Juntos por el Perú,REGIONAL,COMPUTACION E INFORMATICA,1,171,0.58
Juntos por el Perú,REGIONAL,FARMACIA Y BIOQUIMICA,1,171,0.58
Juntos por el Perú,REGIONAL,MEDICINA,1,171,0.58
Juntos por el Perú,REGIONAL,MEDICO VETERINARIO,1,171,0.58
Juntos por el Perú,REGIONAL,TURISMO Y HOTELERIA,1,171,0.58
Libertad Popular,GENERAL,EDUCACION,170,1681,10.11
Libertad Popular,GENERAL,INGENIERIA,119,1681,7.08
Libertad Popular,GENERAL,DERECHO,52,1681,3.09
Libertad Popular,GENERAL,ADMINISTRACION,46,1681,2.74
Libertad Popular,GENERAL,CONTABILIDAD,35,1681,2.08
Libertad Popular,GENERAL,ENFERMERIA,29,1681,1.73
Libertad Popular,GENERAL,CIENCIAS POLITICAS,21,1681,1.25
Libertad Popular,GENERAL,AGROPECUARIA,18,1681,1.07
Libertad Popular,GENERAL,ECONOMIA,17,1681,1.01
Libertad Popular,GENERAL,PSICOLOGIA,17,1681,1.01
Libertad Popular,GENERAL,CIENCIAS DE LA COMUNICACION,14,1681,0.83
Libertad Popular,GENERAL,ARQUITECTURA,13,1681,0.77
Libertad Popular,GENERAL,ODONTOLOGIA,12,1681,0.71
Libertad Popular,GENERAL,MEDICO VETERINARIO,9,1681,0.54
Libertad Popular,GENERAL,FARMACIA Y BIOQUIMICA,8,1681,0.48
Libertad Popular,GENERAL,OTROS - OFICIO TECNICO,8,1681,0.48
Libertad Popular,GENERAL,TRABAJO SOCIAL,7,1681,0.42
Libertad Popular,GENERAL,SOCIOLOGIA,6,1681,0.36
Libertad Popular,GENERAL,ANTROPOLOGIA,5,1681,0.3
Libertad Popular,GENERAL,BIOLOGIA,5,1681,0.3
Libertad Popular,GENERAL,POLICIA O MILITAR,5,1681,0.3
Libertad Popular,GENERAL,TURISMO Y HOTELERIA,5,1681,0.3
Libertad Popular,GENERAL,COMPUTACION E INFORMATICA,4,1681,0.24
Libertad Popular,GENERAL,IDIOMAS,4,1681,0.24
Libertad Popular,GENERAL,LENGUA Y LITERATURA,4,1681,0.24
Libertad Popular,GENERAL,CIENCIAS SOCIALES,3,1681,0.18
Libertad Popular,GENERAL,MEDICINA,3,1681,0.18
Libertad Popular,GENERAL,OBSTETRICIA,3,1681,0.18
Libertad Popular,GENERAL,TECNOLOGIA MEDICA,3,1681,0.18
Libertad Popular,GENERAL,ARTE Y DISENO,2,1681,0.12
Libertad Popular,GENERAL,GASTRONOMIA,2,1681,0.12
Libertad Popular,GENERAL,HISTORIA,2,1681,0.12
Libertad Popular,GENERAL,MATEMATICA Y ESTADISTICA,2,1681,0.12
Libertad Popular,GENERAL,NUTRICION Y DIETETICA,2,1681,0.12
Libertad Popular,GENERAL,CRIMINOLOGIA Y CRIMINALISTICA,1,1681,0.06
Libertad Popular,GENERAL,FILOSOFIA Y TEOLOGIA,1,1681,0.06
Libertad Popular,GENERAL,MEDICO CIRUJANO,1,1681,0.06
Libertad Popular,GENERAL,PRODUCCION DE TV,1,1681,0.06
Libertad Popular,GENERAL,TOPOGRAFIA,1,1681,0.06
Libertad Popular,MUNICIPAL DISTRITAL,EDUCACION,107,1330,8.05
Libertad Popular,MUNICIPAL DISTRITAL,INGENIERIA,78,1330,5.86
Libertad Popular,MUNICIPAL DISTRITAL,DERECHO,39,1330,2.93
Libertad Popular,MUNICIPAL DISTRITAL,ADMINISTRACION,28,1330,2.11
Libertad Popular,MUNICIPAL DISTRITAL,CONTABILIDAD,28,1330,2.11
Libertad Popular,MUNICIPAL DISTRITAL,ENFERMERIA,17,1330,1.28
Libertad Popular,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,15,1330,1.13
Libertad Popular,MUNICIPAL DISTRITAL,AGROPECUARIA,14,1330,1.05
Libertad Popular,MUNICIPAL DISTRITAL,PSICOLOGIA,13,1330,0.98
Libertad Popular,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,10,1330,0.75
Libertad Popular,MUNICIPAL DISTRITAL,ODONTOLOGIA,8,1330,0.6
Libertad Popular,MUNICIPAL DISTRITAL,ARQUITECTURA,6,1330,0.45
Libertad Popular,MUNICIPAL DISTRITAL,ECONOMIA,6,1330,0.45
Libertad Popular,MUNICIPAL DISTRITAL,FARMACIA Y BIOQUIMICA,5,1330,0.38
Libertad Popular,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,5,1330,0.38
Libertad Popular,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,5,1330,0.38
Libertad Popular,MUNICIPAL DISTRITAL,POLICIA O MILITAR,5,1330,0.38
Libertad Popular,MUNICIPAL DISTRITAL,ANTROPOLOGIA,4,1330,0.3
Libertad Popular,MUNICIPAL DISTRITAL,IDIOMAS,4,1330,0.3
Libertad Popular,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,4,1330,0.3
Libertad Popular,MUNICIPAL DISTRITAL,BIOLOGIA,3,1330,0.23
Libertad Popular,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,3,1330,0.23
Libertad Popular,MUNICIPAL DISTRITAL,LENGUA Y LITERATURA,3,1330,0.23
Libertad Popular,MUNICIPAL DISTRITAL,MEDICINA,3,1330,0.23
Libertad Popular,MUNICIPAL DISTRITAL,ARTE Y DISENO,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,CIENCIAS SOCIALES,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,GASTRONOMIA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,HISTORIA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,NUTRICION Y DIETETICA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,OBSTETRICIA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,SOCIOLOGIA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,TECNOLOGIA MEDICA,2,1330,0.15
Libertad Popular,MUNICIPAL DISTRITAL,MATEMATICA Y ESTADISTICA,1,1330,0.08
Libertad Popular,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,1,1330,0.08
Libertad Popular,MUNICIPAL DISTRITAL,PRODUCCION DE TV,1,1330,0.08
Libertad Popular,MUNICIPAL DISTRITAL,TOPOGRAFIA,1,1330,0.08
Libertad Popular,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,1,1330,0.08
Libertad Popular,MUNICIPAL PROVINCIAL,EDUCACION,51,309,16.5
Libertad Popular,MUNICIPAL PROVINCIAL,INGENIERIA,29,309,9.39
Libertad Popular,MUNICIPAL PROVINCIAL,ADMINISTRACION,17,309,5.5
Libertad Popular,MUNICIPAL PROVINCIAL,ENFERMERIA,10,309,3.24
Libertad Popular,MUNICIPAL PROVINCIAL,DERECHO,9,309,2.91
Libertad Popular,MUNICIPAL PROVINCIAL,ARQUITECTURA,7,309,2.27
Libertad Popular,MUNICIPAL PROVINCIAL,CONTABILIDAD,7,309,2.27
Libertad Popular,MUNICIPAL PROVINCIAL,ECONOMIA,7,309,2.27
Libertad Popular,MUNICIPAL PROVINCIAL,AGROPECUARIA,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,ODONTOLOGIA,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,PSICOLOGIA,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,TRABAJO SOCIAL,4,309,1.29
Libertad Popular,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,3,309,0.97
Libertad Popular,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,3,309,0.97
Libertad Popular,MUNICIPAL PROVINCIAL,SOCIOLOGIA,3,309,0.97
Libertad Popular,MUNICIPAL PROVINCIAL,BIOLOGIA,2,309,0.65
Libertad Popular,MUNICIPAL PROVINCIAL,ANTROPOLOGIA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,CIENCIAS SOCIALES,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,CRIMINOLOGIA Y CRIMINALISTICA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,FILOSOFIA Y TEOLOGIA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,LENGUA Y LITERATURA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,MATEMATICA Y ESTADISTICA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,OBSTETRICIA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,TECNOLOGIA MEDICA,1,309,0.32
Libertad Popular,MUNICIPAL PROVINCIAL,TURISMO Y HOTELERIA,1,309,0.32
Libertad Popular,REGIONAL,EDUCACION,12,42,28.57
Libertad Popular,REGIONAL,INGENIERIA,12,42,28.57
Libertad Popular,REGIONAL,DERECHO,4,42,9.52
Libertad Popular,REGIONAL,ECONOMIA,4,42,9.52
Libertad Popular,REGIONAL,CIENCIAS POLITICAS,3,42,7.14
Libertad Popular,REGIONAL,ENFERMERIA,2,42,4.76
Libertad Popular,REGIONAL,FARMACIA Y BIOQUIMICA,2,42,4.76
Libertad Popular,REGIONAL,TRABAJO SOCIAL,2,42,4.76
Libertad Popular,REGIONAL,ADMINISTRACION,1,42,2.38
Libertad Popular,REGIONAL,SOCIOLOGIA,1,42,2.38
Obras,GENERAL,INGENIERIA,71,734,9.67
Obras,GENERAL,EDUCACION,63,734,8.58
Obras,GENERAL,DERECHO,49,734,6.68
Obras,GENERAL,ADMINISTRACION,27,734,3.68
Obras,GENERAL,CONTABILIDAD,26,734,3.54
Obras,GENERAL,ODONTOLOGIA,12,734,1.63
Obras,GENERAL,CIENCIAS DE LA COMUNICACION,9,734,1.23
Obras,GENERAL,CIENCIAS POLITICAS,8,734,1.09
Obras,GENERAL,ENFERMERIA,7,734,0.95
Obras,GENERAL,PSICOLOGIA,7,734,0.95
Obras,GENERAL,MEDICO VETERINARIO,6,734,0.82
Obras,GENERAL,ECONOMIA,5,734,0.68
Obras,GENERAL,COMPUTACION E INFORMATICA,4,734,0.54
Obras,GENERAL,FARMACIA Y BIOQUIMICA,4,734,0.54
Obras,GENERAL,IDIOMAS,4,734,0.54
Obras,GENERAL,OTROS - OFICIO TECNICO,4,734,0.54
Obras,GENERAL,TURISMO Y HOTELERIA,4,734,0.54
Obras,GENERAL,ANTROPOLOGIA,3,734,0.41
Obras,GENERAL,ARQUITECTURA,3,734,0.41
Obras,GENERAL,OBSTETRICIA,3,734,0.41
Obras,GENERAL,SOCIOLOGIA,3,734,0.41
Obras,GENERAL,TRABAJO SOCIAL,3,734,0.41
Obras,GENERAL,AGROPECUARIA,2,734,0.27
Obras,GENERAL,ARTE Y DISENO,1,734,0.14
Obras,GENERAL,BIOLOGIA,1,734,0.14
Obras,GENERAL,CIENCIAS METEOROLOGICAS,1,734,0.14
Obras,GENERAL,MEDICO CIRUJANO,1,734,0.14
Obras,MUNICIPAL DISTRITAL,INGENIERIA,41,466,8.8
Obras,MUNICIPAL DISTRITAL,EDUCACION,34,466,7.3
Obras,MUNICIPAL DISTRITAL,DERECHO,32,466,6.87
Obras,MUNICIPAL DISTRITAL,CONTABILIDAD,16,466,3.43
Obras,MUNICIPAL DISTRITAL,ADMINISTRACION,12,466,2.58
Obras,MUNICIPAL DISTRITAL,ODONTOLOGIA,10,466,2.15
Obras,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,7,466,1.5
Obras,MUNICIPAL DISTRITAL,ENFERMERIA,7,466,1.5
Obras,MUNICIPAL DISTRITAL,PSICOLOGIA,5,466,1.07
Obras,MUNICIPAL DISTRITAL,ECONOMIA,4,466,0.86
Obras,MUNICIPAL DISTRITAL,IDIOMAS,4,466,0.86
Obras,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,3,466,0.64
Obras,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,3,466,0.64
Obras,MUNICIPAL DISTRITAL,FARMACIA Y BIOQUIMICA,3,466,0.64
Obras,MUNICIPAL DISTRITAL,SOCIOLOGIA,3,466,0.64
Obras,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,2,466,0.43
Obras,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,2,466,0.43
Obras,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,2,466,0.43
Obras,MUNICIPAL DISTRITAL,ANTROPOLOGIA,1,466,0.21
Obras,MUNICIPAL DISTRITAL,CIENCIAS METEOROLOGICAS,1,466,0.21
Obras,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,1,466,0.21
Obras,MUNICIPAL DISTRITAL,OBSTETRICIA,1,466,0.21
Obras,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,1,466,0.21
Obras,MUNICIPAL PROVINCIAL,EDUCACION,21,194,10.82
Obras,MUNICIPAL PROVINCIAL,INGENIERIA,14,194,7.22
Obras,MUNICIPAL PROVINCIAL,DERECHO,11,194,5.67
Obras,MUNICIPAL PROVINCIAL,CONTABILIDAD,10,194,5.15
Obras,MUNICIPAL PROVINCIAL,ADMINISTRACION,9,194,4.64
Obras,MUNICIPAL PROVINCIAL,MEDICO VETERINARIO,4,194,2.06
Obras,MUNICIPAL PROVINCIAL,ARQUITECTURA,3,194,1.55
Obras,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,3,194,1.55
Obras,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,OBSTETRICIA,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,ODONTOLOGIA,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,OTROS - OFICIO TECNICO,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,PSICOLOGIA,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,TURISMO Y HOTELERIA,2,194,1.03
Obras,MUNICIPAL PROVINCIAL,ARTE Y DISENO,1,194,0.52
Obras,MUNICIPAL PROVINCIAL,BIOLOGIA,1,194,0.52
Obras,MUNICIPAL PROVINCIAL,COMPUTACION E INFORMATICA,1,194,0.52
Obras,MUNICIPAL PROVINCIAL,ECONOMIA,1,194,0.52
Obras,MUNICIPAL PROVINCIAL,FARMACIA Y BIOQUIMICA,1,194,0.52
Obras,REGIONAL,INGENIERIA,16,74,21.62
Obras,REGIONAL,EDUCACION,8,74,10.81
Obras,REGIONAL,ADMINISTRACION,6,74,8.11
Obras,REGIONAL,DERECHO,6,74,8.11
Obras,REGIONAL,AGROPECUARIA,2,74,2.7
Obras,REGIONAL,ANTROPOLOGIA,2,74,2.7
Obras,REGIONAL,CIENCIAS POLITICAS,2,74,2.7
Obras,REGIONAL,TRABAJO SOCIAL,2,74,2.7
PPC,GENERAL,DERECHO,139,1391,9.99
PPC,GENERAL,INGENIERIA,111,1391,7.98
PPC,GENERAL,ADMINISTRACION,85,1391,6.11
PPC,GENERAL,EDUCACION,72,1391,5.18
PPC,GENERAL,CONTABILIDAD,40,1391,2.88
PPC,GENERAL,PSICOLOGIA,30,1391,2.16
PPC,GENERAL,OTROS - OFICIO TECNICO,29,1391,2.08
PPC,GENERAL,ARQUITECTURA,26,1391,1.87
PPC,GENERAL,CIENCIAS DE LA COMUNICACION,23,1391,1.65
PPC,GENERAL,CIENCIAS POLITICAS,22,1391,1.58
PPC,GENERAL,ENFERMERIA,21,1391,1.51
PPC,GENERAL,ECONOMIA,17,1391,1.22
PPC,GENERAL,MEDICINA,12,1391,0.86
PPC,GENERAL,ODONTOLOGIA,12,1391,0.86
PPC,GENERAL,ARTE Y DISENO,11,1391,0.79
PPC,GENERAL,POLICIA O MILITAR,9,1391,0.65
PPC,GENERAL,COMPUTACION E INFORMATICA,8,1391,0.58
PPC,GENERAL,TRABAJO SOCIAL,6,1391,0.43
PPC,GENERAL,IDIOMAS,5,1391,0.36
PPC,GENERAL,OBSTETRICIA,5,1391,0.36
PPC,GENERAL,MEDICO CIRUJANO,4,1391,0.29
PPC,GENERAL,MEDICO VETERINARIO,4,1391,0.29
PPC,GENERAL,AGROPECUARIA,3,1391,0.22
PPC,GENERAL,BIOLOGIA,3,1391,0.22
PPC,GENERAL,SOCIOLOGIA,3,1391,0.22
PPC,GENERAL,FARMACIA Y BIOQUIMICA,2,1391,0.14
PPC,GENERAL,FILOSOFIA Y TEOLOGIA,2,1391,0.14
PPC,GENERAL,FISIOTERAPIA Y TERAPIA FISICA,2,1391,0.14
PPC,GENERAL,INSTRUCTOR DEPORTIVO,2,1391,0.14
PPC,GENERAL,TURISMO Y HOTELERIA,2,1391,0.14
PPC,GENERAL,CIENCIAS NAVALES,1,1391,0.07
PPC,GENERAL,CIENCIAS SOCIALES,1,1391,0.07
PPC,GENERAL,FISICA,1,1391,0.07
PPC,GENERAL,HISTORIA,1,1391,0.07
PPC,GENERAL,MATEMATICA Y ESTADISTICA,1,1391,0.07
PPC,GENERAL,QUIMICA,1,1391,0.07
PPC,GENERAL,TECNOLOGIA MEDICA,1,1391,0.07
PPC,MUNICIPAL DISTRITAL,DERECHO,86,994,8.65
PPC,MUNICIPAL DISTRITAL,INGENIERIA,67,994,6.74
PPC,MUNICIPAL DISTRITAL,EDUCACION,46,994,4.63
PPC,MUNICIPAL DISTRITAL,ADMINISTRACION,45,994,4.53
PPC,MUNICIPAL DISTRITAL,OTROS - OFICIO TECNICO,24,994,2.41
PPC,MUNICIPAL DISTRITAL,PSICOLOGIA,22,994,2.21
PPC,MUNICIPAL DISTRITAL,ARQUITECTURA,20,994,2.01
PPC,MUNICIPAL DISTRITAL,CONTABILIDAD,18,994,1.81
PPC,MUNICIPAL DISTRITAL,CIENCIAS POLITICAS,15,994,1.51
PPC,MUNICIPAL DISTRITAL,ENFERMERIA,12,994,1.21
PPC,MUNICIPAL DISTRITAL,ARTE Y DISENO,11,994,1.11
PPC,MUNICIPAL DISTRITAL,ECONOMIA,11,994,1.11
PPC,MUNICIPAL DISTRITAL,CIENCIAS DE LA COMUNICACION,10,994,1.01
PPC,MUNICIPAL DISTRITAL,MEDICINA,9,994,0.91
PPC,MUNICIPAL DISTRITAL,ODONTOLOGIA,8,994,0.8
PPC,MUNICIPAL DISTRITAL,POLICIA O MILITAR,6,994,0.6
PPC,MUNICIPAL DISTRITAL,COMPUTACION E INFORMATICA,4,994,0.4
PPC,MUNICIPAL DISTRITAL,IDIOMAS,4,994,0.4
PPC,MUNICIPAL DISTRITAL,MEDICO VETERINARIO,4,994,0.4
PPC,MUNICIPAL DISTRITAL,BIOLOGIA,3,994,0.3
PPC,MUNICIPAL DISTRITAL,SOCIOLOGIA,3,994,0.3
PPC,MUNICIPAL DISTRITAL,FARMACIA Y BIOQUIMICA,2,994,0.2
PPC,MUNICIPAL DISTRITAL,INSTRUCTOR DEPORTIVO,2,994,0.2
PPC,MUNICIPAL DISTRITAL,MEDICO CIRUJANO,2,994,0.2
PPC,MUNICIPAL DISTRITAL,TRABAJO SOCIAL,2,994,0.2
PPC,MUNICIPAL DISTRITAL,TURISMO Y HOTELERIA,2,994,0.2
PPC,MUNICIPAL DISTRITAL,AGROPECUARIA,1,994,0.1
PPC,MUNICIPAL DISTRITAL,CIENCIAS NAVALES,1,994,0.1
PPC,MUNICIPAL DISTRITAL,CIENCIAS SOCIALES,1,994,0.1
PPC,MUNICIPAL DISTRITAL,FISICA,1,994,0.1
PPC,MUNICIPAL DISTRITAL,HISTORIA,1,994,0.1
PPC,MUNICIPAL DISTRITAL,OBSTETRICIA,1,994,0.1
PPC,MUNICIPAL DISTRITAL,QUIMICA,1,994,0.1
PPC,MUNICIPAL DISTRITAL,TECNOLOGIA MEDICA,1,994,0.1
PPC,MUNICIPAL PROVINCIAL,DERECHO,38,298,12.75
PPC,MUNICIPAL PROVINCIAL,ADMINISTRACION,32,298,10.74
PPC,MUNICIPAL PROVINCIAL,INGENIERIA,31,298,10.4
PPC,MUNICIPAL PROVINCIAL,CONTABILIDAD,21,298,7.05
PPC,MUNICIPAL PROVINCIAL,EDUCACION,18,298,6.04
PPC,MUNICIPAL PROVINCIAL,CIENCIAS DE LA COMUNICACION,8,298,2.68
PPC,MUNICIPAL PROVINCIAL,CIENCIAS POLITICAS,6,298,2.01
PPC,MUNICIPAL PROVINCIAL,ECONOMIA,6,298,2.01
